eye,onset,offset,duration,x,y,pupil_size,trial_id,task,stim_id
L,3276478,3278217,1740,981.6,495.5,4552,129,1_back,mst_330_A_foil.png
L,3278268,3278505,238,1043.9,725.9,4815,129,1_back,mst_330_A_foil.png
L,3282111,3282259,149,968.7,595.3,3877,131,1_back,mst_154_A_foil.png
L,3282278,3283234,957,1009.6,582.7,4203,131,1_back,mst_154_A_foil.png
L,3283283,3283695,413,1026.8,499.9,5136,131,1_back,mst_154_A_foil.png
L,3283718,3283976,259,1068.8,468.9,5493,132,1_back,mst_103_A_foil.png
L,3283993,3284087,95,977.4,494.4,5667,132,1_back,mst_103_A_foil.png
L,3287198,3287257,60,991.1,513.3,4421,133,1_back,mst_103_A_foil.png
L,3287267,3287320,54,982.4,486.5,4345,133,1_back,mst_103_A_foil.png
L,3287331,3287646,316,1000.5,544.9,4431,133,1_back,mst_103_A_foil.png
L,3287658,3288472,815,990.4,547.3,5154,134,1_back,mst_151_B_l1.png
L,3290036,3290172,137,996,527.9,5050,134,1_back,mst_151_B_l1.png
L,3296192,3296231,40,935.1,574.7,3886,137,1_back,mst_278_A_l2.png
L,3296259,3296510,252,1022.1,573.2,3768,137,1_back,mst_278_A_l2.png
L,3296529,3296953,425,1043.6,553.8,3914,137,1_back,mst_278_A_l2.png
L,3296977,3297207,231,938.5,600,4318,137,1_back,mst_278_A_l2.png
L,3297237,3297491,255,1011.4,551.7,4591,138,1_back,mst_278_B_l2.png
L,3297503,3297668,166,952,540.5,4807,138,1_back,mst_278_B_l2.png
L,3303092,3303180,89,996.7,419.7,3474,140,1_back,mst_359_B_l2.png
L,3303239,3303446,208,1014.3,410.7,3383,140,1_back,mst_359_B_l2.png
L,3303654,3303682,29,1205.7,430.4,3301,140,1_back,mst_359_B_l2.png
L,3303700,3304142,443,1049.3,543.7,3551,141,1_back,mst_165_B_l1.png
L,3304151,3304817,667,1024.3,572,4321,141,1_back,mst_165_B_l1.png
L,3304839,3305196,358,1019.5,548.3,4991,141,1_back,mst_165_B_l1.png
L,3305245,3305430,186,898.7,636.7,5155,141,1_back,mst_165_B_l1.png
L,3307612,3307702,91,973,510.9,5402,142,1_back,mst_311_B_l2.png
L,3307711,3307799,89,972.5,512.3,5462,142,1_back,mst_311_B_l2.png
L,3307818,3307934,117,974.8,531.4,5573,142,1_back,mst_311_B_l2.png
L,3309531,3309650,120,984.6,503,5459,143,1_back,mst_666_A_foil.png
L,3309668,3309752,85,1034.3,517.2,5243,143,1_back,mst_666_A_foil.png
L,3311609,3311824,216,950.5,483.1,4989,144,1_back,mst_666_A_foil.png
L,3311865,3312177,313,949.9,606,4355,144,1_back,mst_666_A_foil.png
L,3312223,3312373,151,1158,530,4222,144,1_back,mst_666_A_foil.png
L,3312418,3312845,428,830.4,669.4,4585,144,1_back,mst_666_A_foil.png
L,3312894,3313226,333,1003.6,572.6,5103,145,1_back,mst_094_A_l1.png
L,3313241,3314282,1042,941.1,567.9,5904,145,1_back,mst_094_A_l1.png
L,3314319,3314497,179,870.8,630.6,6130,145,1_back,mst_094_A_l1.png
L,3315246,3316217,972,984.3,597.2,6270,146,1_back,mst_094_B_l1.png
L,3316359,3316390,32,905,577.2,6418,146,1_back,mst_094_B_l1.png
L,3316786,3317039,254,923.5,617.4,6000,146,1_back,mst_094_B_l1.png
L,3317070,3317866,797,1071.5,617.5,6189,147,1_back,mst_100_B_l1.png
L,3317896,3318098,203,916.2,585.9,6549,147,1_back,mst_100_B_l1.png
L,3318118,3318243,126,953,571.8,6407,147,1_back,mst_100_B_l1.png
L,3320229,3320483,255,939.3,443.2,5305,148,1_back,mst_633_A_foil.png
L,3320514,3321218,705,954.6,534.6,5044,148,1_back,mst_633_A_foil.png
L,3321262,3321557,296,982.4,662.4,5438,148,1_back,mst_633_A_foil.png
L,3321587,3323664,2078,968.9,566.5,6150,149,1_back,mst_633_A_foil.png
L,3325600,3325834,235,968.3,556.9,5267,150,1_back,mst_132_A_foil.png
L,3325883,3326037,155,984.2,645,4884,150,1_back,mst_132_A_foil.png
L,3327733,3327948,216,995.2,561.7,5165,151,1_back,mst_132_A_foil.png
L,3328006,3328372,367,1033.9,734,5171,151,1_back,mst_132_A_foil.png
L,3328420,3329106,687,952.8,532.4,5244,152,1_back,mst_068_B_l1.png
L,3329117,3329310,194,955.1,545.6,5412,152,1_back,mst_068_B_l1.png
L,3332058,3332105,48,943.6,529.4,4786,153,1_back,mst_327_A_foil.png
L,3332115,3332342,228,956.5,575.9,4899,153,1_back,mst_327_A_foil.png
L,3332358,3332555,198,961.9,560,4921,153,1_back,mst_327_A_foil.png
L,3332566,3332609,44,942,556.8,4805,153,1_back,mst_327_A_foil.png
L,3334833,3335215,383,968.9,522.5,4733,154,1_back,mst_327_A_foil.png
L,3335232,3335340,109,965.2,522.2,4921,154,1_back,mst_327_A_foil.png
L,3335364,3335546,183,1082.9,477.8,5013,154,1_back,mst_327_A_foil.png
L,3335556,3335622,67,1038.1,476.6,5096,154,1_back,mst_327_A_foil.png
L,3336197,3336256,60,968.2,489.1,5347,155,1_back,mst_075_B_l1.png
L,3336280,3337288,1009,978.2,581.1,5502,155,1_back,mst_075_B_l1.png
L,3337322,3337531,210,1109.2,562.1,5598,155,1_back,mst_075_B_l1.png
L,3337559,3337903,345,985.7,603.2,5873,155,1_back,mst_075_B_l1.png
L,3337926,3337987,62,957.8,584.2,6128,156,1_back,mst_259_A_foil.png
L,3338322,3338372,51,950.2,559.7,6526,156,1_back,mst_259_A_foil.png
L,3338382,3338434,53,952.2,558,6543,156,1_back,mst_259_A_foil.png
L,3338443,3338528,86,956.9,563.5,6513,156,1_back,mst_259_A_foil.png
L,3338544,3338756,213,966.5,569,6481,156,1_back,mst_259_A_foil.png
L,3338825,3338888,64,951.4,569,6617,156,1_back,mst_259_A_foil.png
L,3338996,3339078,83,942,568.8,6720,156,1_back,mst_259_A_foil.png
L,3339161,3339585,425,928,543.2,6543,156,1_back,mst_259_A_foil.png
L,3339769,3339837,69,960.2,539,6535,156,1_back,mst_259_A_foil.png
L,3339875,3340539,665,939.2,534,6789,157,1_back,mst_259_A_foil.png
L,3340560,3340647,88,930.9,576.7,6807,157,1_back,mst_259_A_foil.png
L,3342206,3342288,83,1017.5,539.8,6342,157,1_back,mst_259_A_foil.png
L,3342342,3342903,562,981.2,536.9,6538,158,1_back,mst_238_B_l2.png
L,3342924,3343218,295,967.7,561.5,6604,158,1_back,mst_238_B_l2.png
L,3343249,3343351,103,971.9,553.7,6502,158,1_back,mst_238_B_l2.png
L,3343395,3343556,162,956.3,561,6537,158,1_back,mst_238_B_l2.png
L,3343573,3343645,73,936.7,574.4,6564,158,1_back,mst_238_B_l2.png
