eye,onset,offset,duration,start_x,start_y,end_x,end_y,trial_id,task,stim_id
L,3622975,3622992,18,1053,652.1,1093.2,627.9,41,2_back,mst_359_A_l2.png
L,3623328,3623345,18,1080.7,659.5,1035.1,683.1,42,2_back,mst_090_B_l1.png
L,3623714,3623749,36,1039.8,660.5,977.1,536.6,42,2_back,mst_090_B_l1.png
L,3624336,3624363,28,967.7,562.2,946.5,491.5,42,2_back,mst_090_B_l1.png
L,3624813,3624854,42,957.3,508.3,963.1,609.4,42,2_back,mst_090_B_l1.png
L,3624979,3625574,596,950.4,629.8,949.5,636.8,43,2_back,mst_083_A_l1.png
L,3625761,3625780,20,959,532,978.8,577.6,43,2_back,mst_083_A_l1.png
L,3626588,3626617,30,949.4,554.1,1018.8,595.8,43,2_back,mst_083_A_l1.png
L,3627056,3627096,41,1009.3,586.4,864.8,531.5,43,2_back,mst_083_A_l1.png
L,3627188,3627240,53,857.8,535.6,853.3,541.5,43,2_back,mst_083_A_l1.png
L,3627296,3627346,51,855.2,544.1,852.4,536.6,43,2_back,mst_083_A_l1.png
L,3627482,3627496,15,843.4,522.8,852.5,538.2,43,2_back,mst_083_A_l1.png
L,3627696,3627729,34,843.4,544.3,1002.2,582.6,44,2_back,mst_023_A_l1.png
L,3627903,3627924,22,1003.2,586.6,966.8,566.2,44,2_back,mst_023_A_l1.png
L,3628220,3628240,21,943.5,558.3,946,557.5,44,2_back,mst_023_A_l1.png
L,3628778,3629364,587,950.7,584.3,883.1,539.5,44,2_back,mst_023_A_l1.png
L,3629399,3629413,15,875.4,533.9,889.1,542.7,44,2_back,mst_023_A_l1.png
L,3629984,3630015,32,891.5,541.9,942.1,545.2,45,2_back,mst_009_A_l1.png
L,3630726,3631331,606,949.9,542.9,1004.3,501.9,45,2_back,mst_009_A_l1.png
L,3632098,3632124,27,1001.8,498.2,963.6,520.1,46,2_back,mst_144_A_l1.png
L,3632278,3632709,432,937.7,513.7,938.9,537.1,46,2_back,mst_144_A_l1.png
L,3632737,3636091,3355,940.3,543.3,986.5,596.5,47,2_back,mst_003_A_l1.png
L,3636479,3636517,39,986.4,475.1,1034.2,502.4,48,2_back,mst_144_A_l1.png
L,3636700,3636721,22,1050.4,517.3,1000.2,562,48,2_back,mst_144_A_l1.png
L,3638156,3638170,15,976.6,576.4,957.3,542.9,48,2_back,mst_144_A_l1.png
L,3638354,3638838,485,944,531.3,938.6,509.2,49,2_back,mst_003_A_l1.png
L,3639050,3639065,16,940.4,550.8,990.7,559.2,49,2_back,mst_003_A_l1.png
L,3640331,3640351,21,972.5,546.3,1013.5,497.4,49,2_back,mst_003_A_l1.png
L,3640995,3641009,15,1008,486.8,1001.1,520.5,49,2_back,mst_003_A_l1.png
L,3641321,3641333,13,1002.6,542.8,965.3,555.7,50,2_back,mst_280_A_l2.png
L,3641524,3641536,13,957.5,565.2,980.5,551.9,50,2_back,mst_280_A_l2.png
L,3641751,3642215,465,945,545.4,949.3,520.5,50,2_back,mst_280_A_l2.png
L,3642383,3643209,827,969.9,530.3,932.9,589.3,50,2_back,mst_280_A_l2.png
L,3643244,3643269,26,927,450.7,976.8,518.1,50,2_back,mst_280_A_l2.png
L,3643529,3643544,16,1016.2,513,1000.1,555,51,2_back,mst_240_A_l2.png
L,3644443,3645030,588,984.1,553.6,999,523.5,51,2_back,mst_240_A_l2.png
L,3645324,3645365,42,936,522.5,933.7,520.7,51,2_back,mst_240_A_l2.png
L,3645432,3645452,21,936,522.5,933.7,520.7,52,2_back,mst_280_B_l2.png
L,3645642,3645647,6,957.7,488.4,963.1,500.3,52,2_back,mst_280_B_l2.png
L,3645881,3645898,18,968.7,560,1031.5,559.8,52,2_back,mst_280_B_l2.png
L,3646886,3646906,21,1033.9,564.1,1108.4,545.5,52,2_back,mst_280_B_l2.png
L,3647164,3648805,1642,1064,600,964.9,546.1,53,2_back,mst_240_A_l2.png
L,3648928,3648933,6,964.1,515.2,972,534.5,53,2_back,mst_240_A_l2.png
L,3649041,3649079,39,979.2,568.5,888.7,533.6,53,2_back,mst_240_A_l2.png
L,3649270,3649313,44,866.7,531.8,1051.5,599.7,53,2_back,mst_240_A_l2.png
L,3649622,3649659,38,1078.1,608.3,869.6,517.3,53,2_back,mst_240_A_l2.png
L,3650121,3650143,23,861.3,521.8,949.2,536.6,54,2_back,mst_215_A_l2.png
L,3650705,3651453,749,923.4,526.6,962.7,517.5,54,2_back,mst_215_A_l2.png
L,3651942,3651959,18,964.2,518.9,969.8,477.8,55,2_back,mst_192_A_l2.png
L,3652268,3652305,38,978.2,475.6,987.2,532.7,55,2_back,mst_192_A_l2.png
L,3653533,3653872,340,952,557.3,939.1,586.2,55,2_back,mst_192_A_l2.png
L,3655893,3655898,6,948.6,545.5,942,536.6,56,2_back,mst_332_A_l2.png
L,3656433,3656453,21,939.4,520.5,1001.9,487.4,56,2_back,mst_332_A_l2.png
L,3656980,3656988,9,1014,518.7,1000.1,534.4,57,2_back,mst_192_B_l2.png
L,3657461,3657494,34,968.1,544.2,971.1,550,57,2_back,mst_192_B_l2.png
L,3657598,3659218,1621,953.8,543,991.6,538.7,58,2_back,mst_332_A_l2.png
L,3660214,3660243,30,982.5,557.3,1120.6,561.1,58,2_back,mst_332_A_l2.png
L,3660460,3661462,1003,1087.2,590.3,965.9,498.9,59,2_back,mst_114_A_l1.png
L,3662219,3662245,27,982.1,532.9,1043.4,607.8,59,2_back,mst_114_A_l1.png
L,3662433,3663658,1226,1047.8,596,1049.5,621.6,60,2_back,mst_352_A_l2.png
L,3664408,3664434,27,973.5,582.3,994.7,623.4,60,2_back,mst_352_A_l2.png
L,3664909,3665697,789,973.5,582.3,994.7,623.4,61,2_back,mst_085_A_l1.png
L,3666070,3666081,12,979.6,587.1,975.6,561.9,61,2_back,mst_085_A_l1.png
L,3666510,3669381,2872,983.6,596.8,989,508.8,62,2_back,mst_352_B_l2.png
L,3670867,3670887,21,1045.4,473.7,1046.2,539,63,2_back,mst_085_B_l1.png
L,3671643,3671661,19,1060.3,566.8,1128.7,550.9,63,2_back,mst_085_B_l1.png
L,3671878,3671902,25,1111.6,546.5,1142.6,466.8,63,2_back,mst_085_B_l1.png
L,3672646,3672974,329,1086.2,512.3,961.5,500.2,64,2_back,mst_021_A_l1.png
L,3673466,3673475,10,976.8,552.9,1001.2,544,64,2_back,mst_021_A_l1.png
L,3673601,3674528,928,1006.3,561.3,1003.2,581,65,2_back,mst_290_A_l2.png
L,3675550,3676056,507,1034,575.6,982.2,541.2,65,2_back,mst_290_A_l2.png
L,3676818,3676829,12,985.1,521.1,1024.3,526.5,66,2_back,mst_021_A_l1.png
L,3677944,3677964,21,1004.6,573.9,1069.9,546,66,2_back,mst_021_A_l1.png
L,3678248,3678255,8,1073.1,566.2,1092.4,563.2,66,2_back,mst_021_A_l1.png
L,3678436,3678961,526,1081,573.9,1061.1,648.7,66,2_back,mst_021_A_l1.png
L,3679194,3679210,17,995.3,544.1,975.5,578.8,67,2_back,mst_168_A_l1.png
L,3680188,3680197,10,985.9,556.7,1006.6,549.9,67,2_back,mst_168_A_l1.png
L,3680408,3680422,15,1018.5,563,1060.2,547.3,67,2_back,mst_168_A_l1.png
L,3680599,3680605,7,1076.1,544.4,1093.2,538.9,67,2_back,mst_168_A_l1.png
L,3681127,3684412,3286,991.3,644.3,910.2,524.5,69,2_back,mst_120_A_l1.png
L,3685258,3685270,13,1002.7,514.1,1000.6,491.9,69,2_back,mst_120_A_l1.png
L,3685813,3685818,6,1002.5,473.6,1001.2,456.8,69,2_back,mst_120_A_l1.png
L,3686131,3687295,1165,973.2,531.6,959.6,584.7,70,2_back,mst_238_A_l2.png
L,3688154,3688160,7,1038.2,596.6,1041.5,585.7,71,2_back,mst_317_A_l2.png
L,3688417,3688437,21,1043,598,1040.8,539.8,71,2_back,mst_317_A_l2.png
L,3689039,3689052,14,1009.7,564.7,1036.8,534.4,71,2_back,mst_317_A_l2.png
L,3689323,3689332,10,1026.9,549.6,1001.9,558.8,71,2_back,mst_317_A_l2.png
L,3689819,3689833,15,970.3,557,991.5,525.8,71,2_back,mst_317_A_l2.png
L,3690625,3691696,1072,970.3,557,991.5,525.8,72,2_back,mst_238_B_l2.png
L,3692054,3692087,34,950.1,610.9,1043.8,505,72,2_back,mst_238_B_l2.png
L,3692481,3692501,21,1061.1,521,991.2,550.1,73,2_back,mst_317_B_l2.png
L,3692559,3693027,469,992.5,553.1,982.3,564.4,73,2_back,mst_317_B_l2.png
L,3694058,3694084,27,1007.2,569.6,964,503.1,73,2_back,mst_317_B_l2.png
L,3694430,3694472,43,947.4,515.7,969.8,619.4,73,2_back,mst_317_B_l2.png
L,3694969,3694994,26,962.4,636.6,955.6,531.1,74,2_back,mst_016_A_l1.png
L,3695871,3696561,691,992.7,559.1,950.2,590.9,74,2_back,mst_016_A_l1.png
L,3697256,3697260,5,969.9,476.8,974.2,468,75,2_back,mst_356_A_l2.png
L,3697477,3697488,12,954.3,524.1,991.8,528.8,75,2_back,mst_356_A_l2.png
L,3698074,3698085,12,982.3,531.5,1019.6,541.2,75,2_back,mst_356_A_l2.png
L,3698759,3698769,11,1027.8,553.8,1058.1,541.2,75,2_back,mst_356_A_l2.png
L,3699572,3701195,1624,936.6,648.6,999.5,470.4,76,2_back,mst_016_A_l1.png
L,3701281,3701289,9,985.5,430.2,988.6,457.2,76,2_back,mst_016_A_l1.png
L,3701528,3701539,12,991.5,482.7,1005.5,466.8,77,2_back,mst_014_A_l1.png
L,3701782,3701787,6,1022.3,464.9,1018.6,455.9,77,2_back,mst_014_A_l1.png
L,3702092,3702126,35,975.6,579.6,965.9,564.8,77,2_back,mst_014_A_l1.png
L,3702150,3702164,15,968.5,582.6,961.9,610.8,77,2_back,mst_014_A_l1.png
L,3702195,3702205,11,949.5,648,947.5,680.3,77,2_back,mst_014_A_l1.png
L,3702249,3703782,1534,936.8,709.5,937.2,791.2,77,2_back,mst_014_A_l1.png
L,3704552,3704563,12,1027.2,540.2,1055.2,553.3,78,2_back,mst_151_A_l1.png
L,3704972,3704994,23,1028.7,569.8,1053.4,505.3,78,2_back,mst_151_A_l1.png
L,3705251,3706106,856,1056.7,529.4,960,827.5,78,2_back,mst_151_A_l1.png
L,3706279,3706289,11,1025.6,404.6,1033.1,426.3,79,2_back,mst_014_A_l1.png
L,3706470,3706497,28,1041.6,459,1016.1,545.8,79,2_back,mst_014_A_l1.png
L,3707219,3707261,43,1005,564.1,1111.8,511.2,79,2_back,mst_014_A_l1.png
L,3707550,3707563,14,1143,501.8,1096.7,508.8,79,2_back,mst_014_A_l1.png
L,3707623,3707671,49,1096.3,513.6,856.4,658.6,79,2_back,mst_014_A_l1.png
L,3708331,3708365,35,823.6,684.9,942.7,572.2,79,2_back,mst_014_A_l1.png
L,3708961,3708973,13,959.9,601.6,981,578.6,80,2_back,mst_020_A_l1.png
L,3709400,3709413,14,1004.9,576.4,1049.7,575.9,80,2_back,mst_020_A_l1.png
L,3709676,3710852,1177,1049.3,576.9,961,619.6,81,2_back,mst_225_A_l2.png
L,3711366,3711378,13,1006.2,564.2,984.3,545.1,81,2_back,mst_225_A_l2.png
L,3711868,3712704,837,962.1,599.3,978.2,674.1,81,2_back,mst_225_A_l2.png
L,3713294,3713321,28,1001.7,462.1,978.3,524.1,82,2_back,mst_020_B_l1.png
L,3713558,3713564,7,989.8,527.7,1007.6,532.6,82,2_back,mst_020_B_l1.png
L,3714527,3715160,634,989,653.3,986.7,656.6,82,2_back,mst_020_B_l1.png
L,3715758,3715770,13,1038.4,579.5,1032.9,608.7,83,2_back,mst_225_A_l2.png
L,3715810,3717077,1268,1038.4,579.5,1032.9,608.7,83,2_back,mst_225_A_l2.png
L,3717425,3717431,7,1024,580.5,1014.8,565.7,84,2_back,mst_106_A_l1.png
L,3717630,3719507,1878,984.9,636.6,984.7,640.2,85,2_back,mst_024_A_l1.png
L,3720161,3720190,30,976.7,485.9,977.1,504.7,85,2_back,mst_024_A_l1.png
L,3720324,3720357,34,942.9,577,929.6,602,85,2_back,mst_024_A_l1.png
L,3720385,3720693,309,942.9,577,929.6,602,85,2_back,mst_024_A_l1.png
L,3720905,3720929,25,1081.7,690.4,1092.9,799.8,85,2_back,mst_024_A_l1.png
L,3720966,3721737,772,1081.7,690.4,1092.9,799.8,85,2_back,mst_024_A_l1.png
L,3722135,3722141,7,1083.6,544.9,1077.1,527.8,86,2_back,mst_106_A_l1.png
L,3722760,3722795,36,1042.7,615.4,1049.7,462.1,86,2_back,mst_106_A_l1.png
L,3723433,3724255,823,998.6,608,1036.3,545.3,87,2_back,mst_008_A_l1.png
L,3724318,3724328,11,1028.8,524.5,1031.6,496.5,87,2_back,mst_008_A_l1.png
L,3725134,3725160,27,1025.6,508.8,997,561,87,2_back,mst_008_A_l1.png
L,3725215,3726996,1782,984.2,650.6,921.4,853.9,88,2_back,mst_212_A_l2.png
L,3727240,3727285,46,919.2,661.1,1010.2,570,88,2_back,mst_212_A_l2.png
L,3727800,3727827,28,1037.2,576.9,1042.1,489.8,88,2_back,mst_212_A_l2.png
L,3728220,3728241,22,1059.5,515.8,1029.1,455.4,89,2_back,mst_184_A_l2.png
L,3728465,3728504,40,1018.3,471,1017.7,544.7,89,2_back,mst_184_A_l2.png
L,3729256,3729281,26,1003.3,566.1,1071.5,619.1,89,2_back,mst_184_A_l2.png
L,3729492,3729522,31,1067.1,641.1,1067.6,702.1,89,2_back,mst_184_A_l2.png
L,3729710,3730493,784,1038,664,1015.4,752.4,90,2_back,mst_035_A_l1.png
L,3730575,3730587,13,988.3,535.8,955.2,546.2,90,2_back,mst_035_A_l1.png
L,3730773,3730780,8,982.6,554.6,994.9,562.4,90,2_back,mst_035_A_l1.png
L,3731608,3731654,47,1014.5,573.3,1009.8,684,90,2_back,mst_035_A_l1.png
L,3731855,3731877,23,1006,705,1003.5,660.8,90,2_back,mst_035_A_l1.png
L,3731913,3732322,410,999.7,696.9,985.1,548.3,90,2_back,mst_035_A_l1.png
L,3732634,3732642,9,1019.4,497.3,1010.9,478.7,90,2_back,mst_035_A_l1.png
L,3733064,3733079,16,1012.1,464.9,1004.4,496.1,91,2_back,mst_184_B_l2.png
L,3733600,3735029,1430,968.9,626.2,962.6,643.3,92,2_back,mst_035_A_l1.png
L,3735146,3735189,44,983.2,523.5,982.7,520.6,92,2_back,mst_035_A_l1.png
L,3735316,3735317,2,984.1,533.6,982,533.8,92,2_back,mst_035_A_l1.png
L,3735345,3735364,20,1002.9,537.1,999.8,504.7,92,2_back,mst_035_A_l1.png
L,3735459,3735464,6,1021.3,489,1024.9,501.5,92,2_back,mst_035_A_l1.png
L,3736169,3736213,45,1075.2,582.2,1051.1,695.3,92,2_back,mst_035_A_l1.png
L,3736566,3736589,24,1038.2,703.2,1030.2,614.9,92,2_back,mst_035_A_l1.png
L,3736741,3737827,1087,984.4,652.1,969.6,632.6,93,2_back,mst_002_A_l1.png
L,3737966,3737981,16,990.3,616.4,992.1,581.5,93,2_back,mst_002_A_l1.png
L,3738051,3738084,34,1002.1,576.5,994.8,596.6,93,2_back,mst_002_A_l1.png
L,3738113,3738138,26,986.8,596,977.8,646.8,93,2_back,mst_002_A_l1.png
L,3738172,3739601,1430,922.3,689.4,956.8,480.1,94,2_back,mst_308_A_l2.png
L,3739864,3739870,7,985.2,521.6,998.8,527.2,94,2_back,mst_308_A_l2.png
L,3740544,3741015,472,976.8,568.3,978.4,599.9,94,2_back,mst_308_A_l2.png
L,3741159,3741164,6,1021.3,498,1024.2,511.8,94,2_back,mst_308_A_l2.png
L,3741492,3741507,16,1009.3,540.4,1024.1,571.8,94,2_back,mst_308_A_l2.png
L,3742051,3742057,7,998,656.4,993.8,672.6,95,2_back,mst_002_B_l1.png
L,3742273,3742300,28,968.2,674.1,955.4,671.5,95,2_back,mst_002_B_l1.png
L,3742328,3742430,103,933.2,652.3,948.6,671.3,95,2_back,mst_002_B_l1.png
L,3742470,3742945,476,948.6,679.1,963.1,914.2,95,2_back,mst_002_B_l1.png
L,3742988,3743451,464,979,865.8,919,550.5,95,2_back,mst_002_B_l1.png
L,3743570,3743575,6,946.9,481.7,952.1,502.1,95,2_back,mst_002_B_l1.png
L,3744754,3744761,8,995.7,608.4,991.8,626,96,2_back,mst_308_B_l2.png
L,3744924,3744934,11,970.1,672.4,971.8,646.3,96,2_back,mst_308_B_l2.png
L,3745184,3745190,7,983.9,616.4,987.8,600.4,96,2_back,mst_308_B_l2.png
L,3745242,3745264,23,991.8,592.9,963.3,561.4,96,2_back,mst_308_B_l2.png
L,3745527,3746051,525,975.2,545.1,942.4,397.6,97,2_back,mst_075_A_l1.png
L,3746100,3746105,6,978,414.5,980.7,428.5,97,2_back,mst_075_A_l1.png
L,3746263,3746269,7,1014.6,455.3,1019.9,467.7,97,2_back,mst_075_A_l1.png
L,3746889,3746932,44,1037.1,536.6,1002.7,627.1,97,2_back,mst_075_A_l1.png
L,3746961,3746969,9,993.9,678.9,988.8,707.7,97,2_back,mst_075_A_l1.png
L,3747028,3748133,1106,975.1,857.2,849.3,570.9,97,2_back,mst_075_A_l1.png
L,3748475,3748485,11,1062.3,555.7,1057.5,534.7,98,2_back,mst_103_A_l1.png
L,3749592,3749635,44,1030.6,655.9,1155.6,447.3,98,2_back,mst_103_A_l1.png
L,3749838,3749862,25,1141.7,497.6,1155.4,424.1,98,2_back,mst_103_A_l1.png
L,3750075,3750093,19,1158.6,423,1217.6,399.2,98,2_back,mst_103_A_l1.png
L,3750191,3750224,34,1271.9,404,1133.8,485.5,98,2_back,mst_103_A_l1.png
L,3750678,3750715,38,1111.3,507.5,1055,542,99,2_back,mst_075_A_l1.png
L,3751748,3752783,1036,1016.7,576,1004.9,630.3,100,2_back,mst_103_A_l1.png
L,3753229,3753234,6,1008.7,560.6,1001.9,548.1,100,2_back,mst_103_A_l1.png
L,3753462,3753468,7,980.4,543.2,986.6,528.9,100,2_back,mst_103_A_l1.png
L,3753743,3753783,41,1013.1,551.4,1071.7,504.8,100,2_back,mst_103_A_l1.png
L,3754130,3754174,45,1123.9,499.4,1263.8,453.4,100,2_back,mst_103_A_l1.png
L,3754388,3754433,46,1275,444.1,1115,466.4,100,2_back,mst_103_A_l1.png
L,3755185,3755199,15,1066.2,484,1028,504.3,101,2_back,mst_249_A_l2.png
L,3755347,3755361,15,1011.2,517.5,1003,555.4,101,2_back,mst_249_A_l2.png
L,3755549,3755566,18,951.5,565.1,953.7,595.6,101,2_back,mst_249_A_l2.png
L,3755610,3757027,1418,1052.9,615.1,1070.1,622.8,101,2_back,mst_249_A_l2.png
L,3757115,3757122,8,1064.7,571.5,1063.3,558.8,101,2_back,mst_249_A_l2.png
L,3757145,3757194,50,1066.2,540.1,1071.4,490.1,101,2_back,mst_249_A_l2.png
L,3757509,3757520,12,1015.1,512.1,1003.5,540,102,2_back,mst_183_A_l2.png
L,3758758,3759411,654,1032.8,590.7,964.8,506.3,102,2_back,mst_183_A_l2.png
L,3759854,3759868,15,994.9,524.7,996.8,545.9,103,2_back,mst_249_B_l2.png
L,3760033,3760039,7,1003.5,534.8,1002.6,547,103,2_back,mst_249_B_l2.png
L,3760395,3762154,1760,944.9,625.9,983.5,590.1,104,2_back,mst_273_A_l2.png
L,3762734,3763932,1199,969.1,608.9,944.3,539.5,105,2_back,mst_222_A_l2.png
L,3764121,3764126,6,995.1,541,999.2,521.4,105,2_back,mst_222_A_l2.png
L,3765139,3765144,6,1087,550.4,1095.3,563.2,105,2_back,mst_222_A_l2.png
L,3765240,3765251,12,1217.6,567.8,1204.5,558.9,105,2_back,mst_222_A_l2.png
L,3765421,3765426,6,1066.4,525.9,1066.9,512.1,105,2_back,mst_222_A_l2.png
L,3765518,3765532,15,1059.9,506.5,1051.1,543,105,2_back,mst_222_A_l2.png
L,3765819,3765835,17,970.1,607.2,955.2,645.5,105,2_back,mst_222_A_l2.png
L,3765858,3766528,671,953,690.1,940.3,572.9,106,2_back,mst_167_A_l1.png
L,3766584,3766633,50,970.8,555.1,959.2,608.4,106,2_back,mst_167_A_l1.png
L,3766704,3766715,12,986,592.4,977,620.1,106,2_back,mst_167_A_l1.png
L,3767012,3767032,21,996.7,632.4,988.5,631,106,2_back,mst_167_A_l1.png
L,3767177,3767246,70,982.5,679.5,987.3,758.5,106,2_back,mst_167_A_l1.png
L,3767379,3767425,47,974.4,784.9,992.9,708.7,106,2_back,mst_167_A_l1.png
L,3767480,3767523,44,965,694.8,960.1,635,106,2_back,mst_167_A_l1.png
L,3767547,3767576,30,976,656.5,962.6,643.3,106,2_back,mst_167_A_l1.png
L,3767604,3767616,13,960.5,644.8,980.6,673.3,106,2_back,mst_167_A_l1.png
L,3767643,3767655,13,968.9,690.3,982.6,709.5,106,2_back,mst_167_A_l1.png
L,3767680,3767700,21,979.8,729.2,972.6,761,106,2_back,mst_167_A_l1.png
L,3767732,3767749,18,966.6,752.6,979.2,709.9,106,2_back,mst_167_A_l1.png
L,3767793,3767818,26,974.9,690.1,963.2,750.6,106,2_back,mst_167_A_l1.png
L,3767871,3767879,9,978.5,745.3,988.5,768.6,106,2_back,mst_167_A_l1.png
L,3767909,3768063,155,996.4,744.1,986.5,575,106,2_back,mst_167_A_l1.png
L,3768086,3768104,19,988.2,575.5,991.5,536.8,106,2_back,mst_167_A_l1.png
L,3768162,3768169,8,1013.6,522.2,1020.6,534.2,106,2_back,mst_167_A_l1.png
L,3768199,3768203,5,1020.6,533.7,1020.1,551.2,106,2_back,mst_167_A_l1.png
L,3768267,3768315,49,1019.9,564.5,1029.9,580,106,2_back,mst_167_A_l1.png
L,3768815,3768851,37,1054.7,663,1081.3,569.9,107,2_back,mst_222_B_l2.png
L,3769083,3769112,30,1080.5,611.2,1099.2,511.3,107,2_back,mst_222_B_l2.png
L,3769809,3769816,8,1114.3,554.1,1113.5,541.6,107,2_back,mst_222_B_l2.png
L,3769840,3770866,1027,1095.9,550.1,965.5,563.7,108,2_back,mst_221_A_l2.png
L,3770916,3770936,21,984,565.8,984,565.8,108,2_back,mst_221_A_l2.png
L,3771014,3771019,6,1013.2,525.4,1013.7,517.3,108,2_back,mst_221_A_l2.png
L,3771130,3771134,5,1022,502.3,1023.6,513.9,108,2_back,mst_221_A_l2.png
L,3771787,3771804,18,1027.2,479.2,1015.2,524.9,108,2_back,mst_221_A_l2.png
L,3772028,3773814,1787,932.1,643.3,953.3,595.1,109,2_back,mst_287_A_l2.png
L,3774517,3774532,16,999.1,626.8,1010.4,585.8,109,2_back,mst_287_A_l2.png
L,3774640,3774645,6,1021.8,549.3,1014.5,535.8,109,2_back,mst_287_A_l2.png
L,3774683,3775455,773,1002.4,514,960.8,840.9,110,2_back,mst_221_B_l2.png
L,3775485,3779990,4506,951.2,544.3,766.1,582.6,112,2_back,mst_100_A_l1.png
L,3781052,3781066,15,993.1,557.7,1034,561.1,112,2_back,mst_100_A_l1.png
L,3783496,3783509,14,946.4,566.1,984.4,548.4,113,2_back,mst_178_A_l1.png
L,3783824,3784538,715,964.9,556.4,985.8,566.7,114,2_back,mst_100_B_l1.png
L,3784682,3784691,10,1000.6,530.5,989.7,553.1,114,2_back,mst_100_B_l1.png
L,3785124,3785151,28,1013.7,563.4,1063.4,637.2,114,2_back,mst_100_B_l1.png
L,3785286,3785294,9,1063.1,623.2,1058,640.3,114,2_back,mst_100_B_l1.png
L,3785333,3785953,621,1002,635.6,1017.6,596.2,114,2_back,mst_100_B_l1.png
L,3786400,3786411,12,1040.5,606.7,1010,604.8,115,2_back,mst_237_A_l2.png
L,3786988,3788171,1184,958.5,618.7,964.4,639.2,115,2_back,mst_237_A_l2.png
L,3788213,3788438,226,962.9,579.3,967.9,604.7,116,2_back,mst_314_A_l2.png
L,3788640,3789236,597,983.6,603,987,593.6,116,2_back,mst_314_A_l2.png
L,3789353,3789361,9,1004.1,522.2,1002.3,540.6,116,2_back,mst_314_A_l2.png
L,3789661,3791492,1832,937.2,572.9,959,565.7,117,2_back,mst_237_A_l2.png
L,3792544,3793094,551,1035.5,579.4,1003.2,597.2,118,2_back,mst_314_A_l2.png
L,3793231,3793688,458,1016.5,628.2,997.5,624.2,118,2_back,mst_314_A_l2.png
L,3793747,3793752,6,994.1,602.2,1000.9,592.5,118,2_back,mst_314_A_l2.png
L,3793801,3793847,47,999.1,582.3,987.8,611.9,118,2_back,mst_314_A_l2.png
L,3793948,3794931,984,977.8,651.4,953.3,598.2,118,2_back,mst_314_A_l2.png
L,3795037,3795109,73,1008.9,523.7,1013.1,525.4,118,2_back,mst_314_A_l2.png
L,3795179,3795189,11,1020,528.5,1021,551.4,118,2_back,mst_314_A_l2.png
L,3795223,3795233,11,1023.9,547,1016.6,573.9,118,2_back,mst_314_A_l2.png
L,3795305,3795312,8,1015.5,582.7,1012.6,600.2,119,2_back,mst_306_A_l2.png
L,3795388,3795443,56,999.2,626.4,986.6,651.2,119,2_back,mst_306_A_l2.png
L,3795520,3795855,336,944.8,685.6,990,674.8,119,2_back,mst_306_A_l2.png
L,3796151,3796196,46,978,580.2,987.7,498.4,119,2_back,mst_306_A_l2.png
L,3796466,3796485,20,1002.2,505.9,969.4,473.2,119,2_back,mst_306_A_l2.png
L,3796638,3796659,22,961.6,494.5,951.4,534.9,119,2_back,mst_306_A_l2.png
L,3796687,3796701,15,956.7,557.4,948.8,593.1,119,2_back,mst_306_A_l2.png
L,3796727,3798043,1317,933.9,634.1,884.2,605.9,120,2_back,mst_284_A_l2.png
L,3798074,3798084,11,897.8,608,922.8,619.8,120,2_back,mst_284_A_l2.png
L,3798260,3802266,4007,897.8,608,922.8,619.8,122,2_back,mst_284_A_l2.png
L,3802301,3802323,23,866.8,573.8,895.7,618.4,122,2_back,mst_284_A_l2.png
L,3802417,3802457,41,962.6,643.9,1031,584.8,122,2_back,mst_284_A_l2.png
L,3802856,3802884,29,1003.6,593.2,1001.5,483.6,122,2_back,mst_284_A_l2.png
L,3803580,3803588,9,967.8,513,967.4,528,122,2_back,mst_284_A_l2.png
L,3803754,3803761,8,954,560.3,955.6,577,122,2_back,mst_284_A_l2.png
L,3803803,3803815,13,945.9,587.3,949.3,608.4,122,2_back,mst_284_A_l2.png
L,3803882,3804823,942,949.9,634.2,947.5,629.5,123,2_back,mst_094_A_l1.png
L,3804951,3804956,6,975.7,606.6,977.5,591.7,123,2_back,mst_094_A_l1.png
L,3805140,3806307,1168,997.5,570.6,960,541.1,124,2_back,mst_295_A_l2.png
L,3806387,3806670,284,963.2,524.1,974.3,613.3,124,2_back,mst_295_A_l2.png
L,3807020,3807025,6,977.3,479.5,978.7,468.5,124,2_back,mst_295_A_l2.png
L,3807262,3807268,7,978.4,531,974.3,542.8,124,2_back,mst_295_A_l2.png
L,3807331,3807339,9,972.3,566.9,973.6,583.1,124,2_back,mst_295_A_l2.png
L,3807380,3807393,14,968.7,581.7,978.6,602.8,124,2_back,mst_295_A_l2.png
L,3807447,3811572,4126,971.7,665.3,738.8,482,126,2_back,mst_295_B_l2.png
L,3811681,3811730,50,831,559.1,1086.6,607,126,2_back,mst_295_B_l2.png
L,3812285,3812303,19,1064.1,614.3,1055.3,548.9,126,2_back,mst_295_B_l2.png
L,3812579,3812614,36,1038.6,573.7,1047.4,625.9,126,2_back,mst_295_B_l2.png
L,3813086,3813133,48,1014.8,638.1,1015.8,525.3,127,2_back,mst_223_A_l2.png
L,3813328,3813354,27,1020,521.7,1002.1,590.7,127,2_back,mst_223_A_l2.png
L,3814237,3814260,24,991.6,587,1008.5,640.7,127,2_back,mst_223_A_l2.png
L,3814395,3814872,478,1007.7,622.4,986.6,680.1,127,2_back,mst_223_A_l2.png
L,3815273,3815288,16,1003.2,558,965.2,567.1,127,2_back,mst_223_A_l2.png
