eye,onset,offset,duration,x,y,pupil_size,trial_id,task,stim_id
L,32035911,32037404,1494,976.4,509.5,4522,96,2_back,mst_032_A_l1.png
L,32037425,32037632,208,1020.9,503.6,4679,96,2_back,mst_032_A_l1.png
L,32037650,32039270,1621,977.2,502,4930,97,2_back,mst_298_A_l2.png
L,32039291,32039442,152,979.8,513.5,4384,97,2_back,mst_298_A_l2.png
L,32039703,32039905,203,982,482.6,4518,97,2_back,mst_298_A_l2.png
L,32039926,32040615,690,962.6,510.3,4712,98,2_back,mst_032_B_l1.png
L,32040628,32040894,267,983.9,507.9,4714,98,2_back,mst_032_B_l1.png
L,32040923,32041481,559,955,510.4,5009,98,2_back,mst_032_B_l1.png
L,32041502,32042631,1130,1031.7,526.5,4584,99,2_back,mst_200_A_l2.png
L,32042651,32042837,187,977.6,510.8,5008,99,2_back,mst_200_A_l2.png
L,32042856,32043714,859,970.5,515.6,5152,99,2_back,mst_200_A_l2.png
L,32043725,32043965,241,970.5,535.8,4658,99,2_back,mst_200_A_l2.png
L,32043976,32044286,311,941.1,541.4,4195,99,2_back,mst_200_A_l2.png
L,32044309,32044561,253,1029.1,552.3,4131,99,2_back,mst_200_A_l2.png
L,32044813,32045131,319,1002.6,521.3,4127,100,2_back,mst_352_A_l2.png
L,32045138,32045342,205,999.6,509.6,4164,100,2_back,mst_352_A_l2.png
L,32045361,32046103,743,971.9,530.1,4497,100,2_back,mst_352_A_l2.png
L,32046112,32046338,227,998,526.3,4110,100,2_back,mst_352_A_l2.png
L,32046360,32046629,270,1005.8,468.2,4026,100,2_back,mst_352_A_l2.png
L,32046656,32046907,252,991.8,571.2,4059,100,2_back,mst_352_A_l2.png
L,32046930,32047113,184,985.9,501.6,4082,100,2_back,mst_352_A_l2.png
L,32047139,32047367,229,984.7,403.3,4070,101,2_back,mst_200_A_l2.png
L,32047392,32048446,1055,985.6,518.4,4561,101,2_back,mst_200_A_l2.png
L,32048464,32048865,402,979,549.3,4206,101,2_back,mst_200_A_l2.png
L,32049162,32049813,652,1004.1,534.3,4372,102,2_back,mst_352_A_l2.png
L,32049820,32050946,1127,968.4,518,4786,102,2_back,mst_352_A_l2.png
L,32050971,32051228,258,1003.2,483.2,4211,102,2_back,mst_352_A_l2.png
L,32051252,32051664,413,984.7,410.1,3982,102,2_back,mst_352_A_l2.png
L,32051689,32051835,147,1001.4,509,4117,102,2_back,mst_352_A_l2.png
L,32051858,32052080,223,1018.6,460.2,4359,103,2_back,mst_060_A_l1.png
L,32052115,32052514,400,970.5,482.7,4417,103,2_back,mst_060_A_l1.png
L,32052541,32053535,995,977.7,506.6,4795,103,2_back,mst_060_A_l1.png
L,32053550,32053865,316,992.1,526.2,4140,103,2_back,mst_060_A_l1.png
L,32054654,32054964,311,972.5,496,4217,104,2_back,mst_052_A_l1.png
L,32054981,32055600,620,968.2,515.2,4693,104,2_back,mst_052_A_l1.png
L,32055619,32055750,132,988.4,538.3,4738,104,2_back,mst_052_A_l1.png
L,32055774,32056173,400,978.2,588.6,4260,104,2_back,mst_052_A_l1.png
L,32056186,32056376,191,993.3,592.2,4133,104,2_back,mst_052_A_l1.png
L,32056397,32056752,356,984.3,633.2,4159,104,2_back,mst_052_A_l1.png
L,32056777,32058129,1353,978.9,525.6,4374,105,2_back,mst_060_A_l1.png
L,32058144,32058224,81,1003.2,498.2,4133,105,2_back,mst_060_A_l1.png
L,32059048,32059264,217,984.2,497,4323,106,2_back,mst_052_A_l1.png
L,32059274,32060034,761,982,518.2,4531,106,2_back,mst_052_A_l1.png
L,32060050,32060251,202,995.7,542.9,4613,106,2_back,mst_052_A_l1.png
L,32060258,32060752,495,1007.4,565.9,4308,106,2_back,mst_052_A_l1.png
L,32060768,32061037,270,978.5,579.5,4297,106,2_back,mst_052_A_l1.png
L,32061050,32061550,501,996.3,533.3,4258,107,2_back,mst_138_A_l1.png
L,32061573,32062156,584,975.9,519.8,4500,107,2_back,mst_138_A_l1.png
L,32062178,32062462,285,880.8,546.6,4290,107,2_back,mst_138_A_l1.png
L,32062476,32062711,236,948,532.8,3994,107,2_back,mst_138_A_l1.png
L,32062727,32062969,243,894,532.9,3912,107,2_back,mst_138_A_l1.png
L,32062989,32063335,347,837.4,569.1,4023,107,2_back,mst_138_A_l1.png
L,32063362,32063823,462,957.5,516.2,4174,108,2_back,mst_139_A_l1.png
L,32063829,32064169,341,960.6,524.3,4506,108,2_back,mst_139_A_l1.png
L,32064189,32064423,235,971.5,510,4315,108,2_back,mst_139_A_l1.png
L,32065215,32065486,272,979.4,526,4205,109,2_back,mst_138_A_l1.png
L,32065501,32065695,195,950.3,508.9,4292,109,2_back,mst_138_A_l1.png
L,32065719,32066564,846,975.1,513.7,4494,109,2_back,mst_138_A_l1.png
L,32066574,32066706,133,1011.1,500.1,4078,109,2_back,mst_138_A_l1.png
L,32067494,32068475,982,981.3,528.5,4200,110,2_back,mst_139_A_l1.png
L,32068497,32069077,581,1005.4,542.1,3929,110,2_back,mst_139_A_l1.png
L,32069097,32069205,109,933.6,523.6,3950,110,2_back,mst_139_A_l1.png
L,32069225,32069389,165,920.6,487.3,4037,110,2_back,mst_139_A_l1.png
L,32069407,32069662,256,981.3,510.8,4253,111,2_back,mst_215_A_l2.png
L,32069680,32070533,854,966.3,535.7,4444,111,2_back,mst_215_A_l2.png
L,32070549,32070763,215,1004.5,552.2,4440,111,2_back,mst_215_A_l2.png
L,32070781,32073350,2570,971.8,542.3,4391,112,2_back,mst_101_A_l1.png
L,32073374,32073676,303,1027.8,585.7,4227,112,2_back,mst_101_A_l1.png
L,32073689,32073871,183,1003.3,584,4285,112,2_back,mst_101_A_l1.png
L,32073895,32074170,276,973.8,520.3,4302,113,2_back,mst_199_A_l2.png
L,32074194,32074397,204,1015.3,567.5,4381,113,2_back,mst_199_A_l2.png
L,32074406,32075336,931,993.8,545.8,4720,113,2_back,mst_199_A_l2.png
L,32075352,32075686,335,1020.9,535.9,4217,113,2_back,mst_199_A_l2.png
L,32076475,32076812,338,1000.7,514.2,4119,114,2_back,mst_101_B_l1.png
L,32076835,32077592,758,983.5,531.7,4617,114,2_back,mst_101_B_l1.png
L,32077614,32077887,274,1038.2,547.2,4560,114,2_back,mst_101_B_l1.png
L,32077910,32078136,227,1013.7,558.8,4471,114,2_back,mst_101_B_l1.png
L,32078162,32078406,245,959.7,479.1,4651,114,2_back,mst_101_B_l1.png
L,32079190,32080602,1413,978.1,513,4782,115,2_back,mst_199_A_l2.png
L,32080612,32080947,336,1015.4,512.3,4179,115,2_back,mst_199_A_l2.png
L,32080958,32082201,1244,991.2,509.3,4470,116,2_back,mst_308_A_l2.png
L,32082219,32082428,210,949.2,520.9,4617,116,2_back,mst_308_A_l2.png
L,32082450,32082819,370,1012.5,582.6,4189,116,2_back,mst_308_A_l2.png
L,32082840,32083027,188,948,521.6,4126,116,2_back,mst_308_A_l2.png
L,32083040,32083446,407,993.1,525.6,4067,117,2_back,mst_356_A_l2.png
L,32083461,32084639,1179,966.1,527.4,4201,117,2_back,mst_356_A_l2.png
L,32084663,32084936,274,1103.6,541.4,4171,117,2_back,mst_356_A_l2.png
L,32085163,32085630,468,1047,505.6,3985,117,2_back,mst_356_A_l2.png
L,32085649,32087429,1781,999,533.7,4314,118,2_back,mst_308_A_l2.png
L,32087670,32089281,1612,986.3,527.7,4605,119,2_back,mst_356_A_l2.png
L,32089302,32090584,1283,1020.6,552.4,4377,120,2_back,mst_157_A_l1.png
L,32090596,32090860,265,992.1,533.6,4686,120,2_back,mst_157_A_l1.png
L,32090869,32091447,579,983.2,540.5,4730,120,2_back,mst_157_A_l1.png
L,32091465,32091890,426,920.4,524.4,4118,120,2_back,mst_157_A_l1.png
L,32091904,32092090,187,968.4,537.2,4181,120,2_back,mst_157_A_l1.png
L,32092104,32092332,229,1037.6,533.4,4205,120,2_back,mst_157_A_l1.png
L,32092348,32093466,1119,976,525.6,4425,121,2_back,mst_026_A_l1.png
L,32093490,32093768,279,989.3,532.2,4878,121,2_back,mst_026_A_l1.png
L,32093784,32094119,336,959.1,501.8,4110,121,2_back,mst_026_A_l1.png
L,32094130,32094765,636,993.6,494.8,3965,121,2_back,mst_026_A_l1.png
L,32094776,32095115,340,968.9,485.2,4046,122,2_back,mst_119_A_l1.png
L,32095128,32095385,258,986.2,515.5,4212,122,2_back,mst_119_A_l1.png
L,32095406,32096003,598,969.2,517.7,4643,122,2_back,mst_119_A_l1.png
L,32096022,32096235,214,1029.9,535.9,4251,122,2_back,mst_119_A_l1.png
L,32096984,32098505,1522,987.1,507.3,4417,123,2_back,mst_077_A_l1.png
L,32098523,32098736,214,1037.7,485.6,4199,123,2_back,mst_077_A_l1.png
L,32098755,32099425,671,988.3,499.8,4478,124,2_back,mst_119_A_l1.png
L,32099433,32100651,1219,980.5,502.3,4631,124,2_back,mst_119_A_l1.png
L,32100669,32100902,234,1028.8,509.2,4262,124,2_back,mst_119_A_l1.png
L,32100920,32101407,488,970.1,504.4,4685,124,2_back,mst_119_A_l1.png
L,32101422,32101721,300,984.2,515.5,4737,125,2_back,mst_315_A_l2.png
L,32101740,32102718,979,961.3,521.8,5074,125,2_back,mst_315_A_l2.png
L,32102731,32102831,101,922.8,544.9,4898,125,2_back,mst_315_A_l2.png
L,32103084,32103278,195,831.6,556.5,4228,125,2_back,mst_315_A_l2.png
L,32103303,32103501,199,1006.6,543.4,4227,125,2_back,mst_315_A_l2.png
L,32103525,32103729,205,867.6,566.5,4138,125,2_back,mst_315_A_l2.png
L,32103755,32103968,214,1044.8,504.1,4138,126,2_back,mst_193_A_l2.png
L,32104002,32104246,245,905.1,532.9,4207,126,2_back,mst_193_A_l2.png
L,32104268,32105306,1039,965.8,524.5,4784,126,2_back,mst_193_A_l2.png
L,32105323,32105605,283,1009.4,510.3,4376,126,2_back,mst_193_A_l2.png
L,32105629,32107344,1716,970.6,520.4,4592,127,2_back,mst_315_B_l2.png
L,32107368,32107824,457,1033.2,556.6,4541,127,2_back,mst_315_B_l2.png
L,32107849,32108095,247,899.6,553.6,4268,127,2_back,mst_315_B_l2.png
L,32108117,32108942,826,989.3,545.1,4608,128,2_back,mst_193_B_l2.png
L,32108966,32110212,1247,960,544.9,4903,128,2_back,mst_193_B_l2.png
L,32110232,32110465,234,1030.8,530.5,4604,128,2_back,mst_193_B_l2.png
L,32110489,32110794,306,949.8,485.4,4738,128,2_back,mst_193_B_l2.png
L,32110815,32111277,463,991.6,537.9,4674,129,2_back,mst_073_A_l1.png
L,32111298,32111753,456,970.2,524.8,4766,129,2_back,mst_073_A_l1.png
L,32111783,32112385,603,977.1,542.1,4955,129,2_back,mst_073_A_l1.png
L,32112401,32112947,547,953.4,543.2,4050,129,2_back,mst_073_A_l1.png
L,32112962,32113444,483,1013.5,553.5,4034,130,2_back,mst_222_A_l2.png
L,32113466,32113686,221,937,540.8,4135,130,2_back,mst_222_A_l2.png
L,32113702,32113940,239,977.5,545.1,4183,130,2_back,mst_222_A_l2.png
L,32113965,32114443,479,954.1,554.1,4519,130,2_back,mst_222_A_l2.png
L,32114464,32115173,710,1027,542.9,4039,130,2_back,mst_222_A_l2.png
L,32115190,32115532,343,961.3,533,4201,130,2_back,mst_222_A_l2.png
L,32115549,32115790,242,1013.9,540.8,4258,131,2_back,mst_073_B_l1.png
L,32115804,32116776,973,977.8,544.4,4476,131,2_back,mst_073_B_l1.png
L,32116798,32116895,98,1034.4,559.8,4179,131,2_back,mst_073_B_l1.png
L,32117708,32119123,1416,960.4,538.8,4747,132,2_back,mst_201_A_l2.png
L,32119145,32119383,239,995,520,4287,132,2_back,mst_201_A_l2.png
L,32119402,32119687,286,951.1,507.1,4024,132,2_back,mst_201_A_l2.png
L,32119702,32119960,259,995.8,506.1,4071,132,2_back,mst_201_A_l2.png
L,32119978,32120483,506,961.5,511.2,4246,133,2_back,mst_030_A_l1.png
L,32120491,32120680,190,974.9,512.4,4277,133,2_back,mst_030_A_l1.png
L,32120687,32121524,838,960.4,518.9,4699,133,2_back,mst_030_A_l1.png
L,32121539,32121892,354,1015.3,517.5,4553,133,2_back,mst_030_A_l1.png
L,32121916,32122141,226,972.9,504.4,4618,133,2_back,mst_030_A_l1.png
L,32122431,32122719,289,987.1,480.7,4778,134,2_back,mst_201_B_l2.png
L,32122745,32122921,177,953.6,517,4762,134,2_back,mst_201_B_l2.png
L,32122935,32123754,820,977.3,526.5,4713,134,2_back,mst_201_B_l2.png
L,32123777,32124330,554,1033.6,550.2,3961,134,2_back,mst_201_B_l2.png
L,32124354,32124467,114,957.4,525.8,4030,134,2_back,mst_201_B_l2.png
L,32125227,32125802,576,972.1,519.5,4668,135,2_back,mst_030_B_l1.png
L,32125842,32126131,290,1059.7,537.6,4982,135,2_back,mst_030_B_l1.png
L,32126157,32126681,525,981.8,506.1,5038,135,2_back,mst_030_B_l1.png
L,32126695,32127261,567,982.5,543.1,5279,136,2_back,mst_299_A_l2.png
L,32127273,32127854,582,968.3,534.3,5147,136,2_back,mst_299_A_l2.png
L,32127871,32128242,372,978.1,542,4932,136,2_back,mst_299_A_l2.png
L,32128257,32128500,244,941.1,545.9,4385,136,2_back,mst_299_A_l2.png
L,32128524,32128812,289,1065.8,557.7,4005,136,2_back,mst_299_A_l2.png
L,32128828,32128934,107,1012.7,547.6,3922,136,2_back,mst_299_A_l2.png
L,32129693,32129865,173,953.7,546.3,4092,137,2_back,mst_164_A_l1.png
L,32129875,32130463,589,983.2,540.9,4539,137,2_back,mst_164_A_l1.png
L,32130487,32130697,211,962.2,513.2,4282,137,2_back,mst_164_A_l1.png
L,32130721,32130952,232,999.5,440,4129,137,2_back,mst_164_A_l1.png
L,32130973,32131291,319,992.5,406.3,4233,137,2_back,mst_164_A_l1.png
L,32131306,32131739,434,968.5,458.5,4582,138,2_back,mst_299_B_l2.png
L,32131763,32133186,1424,992.2,524.1,4787,138,2_back,mst_299_B_l2.png
L,32133205,32134174,970,1081.5,513.9,4724,139,2_back,mst_164_B_l1.png
L,32134195,32134443,249,1005.5,516.3,5120,139,2_back,mst_164_B_l1.png
L,32134475,32134866,392,969.1,505.4,5305,139,2_back,mst_164_B_l1.png
L,32134890,32135145,256,1043.7,462.7,4772,139,2_back,mst_164_B_l1.png
L,32135165,32135409,245,1075.7,402.8,4294,139,2_back,mst_164_B_l1.png
L,32135435,32135769,335,998.4,521.6,4374,139,2_back,mst_164_B_l1.png
L,32135788,32136270,483,1034.9,497.1,4466,140,2_back,mst_358_A_l2.png
L,32136280,32136495,216,1023.6,520.3,4527,140,2_back,mst_358_A_l2.png
L,32136516,32137110,595,990.9,538.2,4781,140,2_back,mst_358_A_l2.png
L,32137881,32138566,686,988.4,558,4324,141,2_back,mst_172_A_l1.png
L,32138574,32139210,637,985.5,546.3,4771,141,2_back,mst_172_A_l1.png
L,32139227,32139463,237,1028.7,544.3,4354,141,2_back,mst_172_A_l1.png
L,32139481,32140260,780,1005.7,546.9,4460,141,2_back,mst_172_A_l1.png
L,32140285,32141668,1384,985.4,557.9,5095,142,2_back,mst_358_A_l2.png
L,32141679,32141988,310,1022.3,572.2,4508,142,2_back,mst_358_A_l2.png
L,32142002,32143406,1405,983.6,560,4858,143,2_back,mst_274_A_l2.png
L,32143438,32143607,170,1022,575.4,4851,143,2_back,mst_274_A_l2.png
L,32143629,32143776,148,1027.7,497.9,4372,143,2_back,mst_274_A_l2.png
L,32144009,32144117,109,1044.1,685.9,4120,143,2_back,mst_274_A_l2.png
L,32144138,32144579,442,1036,659.8,4046,143,2_back,mst_274_A_l2.png
L,32144628,32144989,362,991.6,485.6,3848,144,2_back,mst_316_A_l2.png
L,32145004,32145807,804,992.7,518,4269,144,2_back,mst_316_A_l2.png
L,32145824,32146068,245,1022.6,530.4,4167,144,2_back,mst_316_A_l2.png
L,32146088,32147121,1034,999,537.1,4009,145,2_back,mst_274_B_l2.png
L,32147140,32147914,775,996.4,539.6,4474,145,2_back,mst_274_B_l2.png
L,32147944,32148231,288,1028.7,585.4,4175,145,2_back,mst_274_B_l2.png
L,32148254,32148472,219,1002.1,487.9,4052,145,2_back,mst_274_B_l2.png
L,32148700,32149253,554,1021.9,510.3,4466,146,2_back,mst_316_A_l2.png
L,32149274,32150241,968,988.9,513.3,4822,146,2_back,mst_316_A_l2.png
L,32150266,32151527,1262,1005.7,537.8,4393,147,2_back,mst_257_A_l2.png
L,32151537,32151745,209,983.2,545,4418,147,2_back,mst_257_A_l2.png
L,32151757,32151920,164,1011.5,534.8,4538,147,2_back,mst_257_A_l2.png
L,32151947,32152474,528,984.5,538.4,4854,147,2_back,mst_257_A_l2.png
L,32152495,32152661,167,991.4,572.2,4623,147,2_back,mst_257_A_l2.png
L,32152890,32152934,45,964.4,507,4459,147,2_back,mst_257_A_l2.png
L,32152944,32153109,166,970.2,535.5,4468,147,2_back,mst_257_A_l2.png
L,32153133,32154124,992,962.6,531.4,4661,148,2_back,mst_287_A_l2.png
L,32154156,32154733,578,985.9,531.9,4701,148,2_back,mst_287_A_l2.png
L,32154753,32154875,123,982.9,520.3,4183,148,2_back,mst_287_A_l2.png
L,32155166,32155220,55,959.8,461.9,4242,148,2_back,mst_287_A_l2.png
L,32155229,32156022,794,970.6,498.7,4386,149,2_back,mst_126_A_l1.png
L,32156042,32156130,89,963.8,520.7,4488,149,2_back,mst_126_A_l1.png
L,32156174,32157285,1112,952.2,519.9,4817,149,2_back,mst_126_A_l1.png
L,32157298,32158392,1095,987.3,517.1,4570,150,2_back,mst_287_B_l2.png
L,32158417,32159859,1443,964.2,516.4,4907,150,2_back,mst_287_B_l2.png
L,32159891,32160175,285,1014.4,513.5,4912,150,2_back,mst_287_B_l2.png
L,32160212,32160770,559,961.1,517.2,5202,151,2_back,mst_013_A_l1.png
L,32160800,32161503,704,982.2,521.6,5164,151,2_back,mst_013_A_l1.png
L,32161776,32162026,251,999.4,514.3,4945,151,2_back,mst_013_A_l1.png
L,32162050,32163717,1668,951,518,5144,152,2_back,mst_403_A_foil.png
L,32163734,32164016,283,977.9,531.1,4372,152,2_back,mst_403_A_foil.png
L,32164036,32165815,1780,953.7,535.9,4799,153,2_back,mst_013_B_l1.png
L,32165837,32166132,296,1025.6,518.4,5114,153,2_back,mst_013_B_l1.png
L,32166167,32167000,834,957.2,513.6,5358,154,2_back,mst_631_A_foil.png
L,32167021,32167577,557,963.8,521,5649,154,2_back,mst_631_A_foil.png
L,32167602,32167789,188,961.3,586.3,5088,154,2_back,mst_631_A_foil.png
L,32168589,32168857,269,947,539.9,4331,155,2_back,mst_582_A_foil.png
L,32168878,32169874,997,972.9,539.2,4726,155,2_back,mst_582_A_foil.png
L,32169895,32169972,78,1002.2,529.8,4778,155,2_back,mst_582_A_foil.png
L,32170238,32170266,29,980.1,477.3,4188,155,2_back,mst_582_A_foil.png
L,32170274,32171243,970,1000.7,524.7,4353,156,2_back,mst_181_A_foil.png
L,32171263,32172287,1025,964.3,519.4,4847,156,2_back,mst_181_A_foil.png
L,32172302,32172341,40,948.2,477.3,4405,156,2_back,mst_181_A_foil.png
L,32172584,32173596,1013,977.3,501.7,4637,157,2_back,mst_725_A_foil.png
L,32173613,32174283,671,971.6,527.3,4848,157,2_back,mst_725_A_foil.png
L,32174298,32174723,426,936.7,514.9,4897,157,2_back,mst_725_A_foil.png
L,32174753,32175379,627,975.5,510.5,5037,158,2_back,mst_185_A_foil.png
L,32175393,32175622,230,940.9,504.5,5115,158,2_back,mst_185_A_foil.png
L,32175652,32175818,167,975.7,490.3,5159,158,2_back,mst_185_A_foil.png
L,32175851,32177146,1296,954.3,523.7,4850,158,2_back,mst_185_A_foil.png
L,32177177,32177473,297,978.2,519.4,4949,158,2_back,mst_185_A_foil.png
L,32177502,32177922,421,940.9,517.1,5108,158,2_back,mst_185_A_foil.png
