eye,onset,offset,duration,start_x,start_y,end_x,end_y,trial_id,task,stim_id
L,31680278,31680551,274,987.3,529.3,986,468.4,165,1_back,mst_157_B_l1.png
L,31680821,31680835,15,1021.3,518.8,981.9,533.9,165,1_back,mst_157_B_l1.png
L,31682104,31682148,45,976.8,536.2,1041.6,470.2,166,1_back,mst_164_B_l1.png
L,31682347,31682368,22,1045,430.8,1015.3,456.9,166,1_back,mst_164_B_l1.png
L,31682617,31682625,9,1014.4,466.4,1016.2,481.2,166,1_back,mst_164_B_l1.png
L,31682789,31682838,50,1024.5,487.2,898.6,694.6,166,1_back,mst_164_B_l1.png
L,31682984,31683027,44,901.5,696.5,1052,438,166,1_back,mst_164_B_l1.png
L,31683538,31683556,19,1065.5,436,1046.9,458.1,167,1_back,mst_101_B_l1.png
L,31683720,31683731,12,1036.6,470.7,1001.6,490.6,167,1_back,mst_101_B_l1.png
L,31684595,31684614,20,991.4,495.3,951.4,502.1,167,1_back,mst_101_B_l1.png
L,31684732,31685327,596,965.1,486.1,1014.5,513,167,1_back,mst_101_B_l1.png
L,31685661,31685676,16,1000.5,502.9,960.8,497.1,167,1_back,mst_101_B_l1.png
L,31685853,31685863,11,969.2,496.9,997.9,492.4,168,1_back,mst_257_A_l2.png
L,31686410,31686417,8,1008.4,512.9,991.1,513,168,1_back,mst_257_A_l2.png
L,31686958,31686980,23,980.8,504,1040.1,558.1,168,1_back,mst_257_A_l2.png
L,31687917,31687936,20,1047.1,553.7,973.4,541.1,168,1_back,mst_257_A_l2.png
L,31688140,31688158,19,957.1,522.8,987.7,524.5,168,1_back,mst_257_A_l2.png
L,31688387,31688392,6,978.8,518.2,967,515.2,169,1_back,mst_257_B_l2.png
L,31688638,31688654,17,968.3,510,1019.6,532.5,169,1_back,mst_257_B_l2.png
L,31688791,31688820,30,1007.3,522.8,989.8,525.9,169,1_back,mst_257_B_l2.png
L,31689485,31689506,22,983.5,524.5,1045,573.1,169,1_back,mst_257_B_l2.png
L,31689919,31689938,20,1030.8,570.4,947.8,557.2,169,1_back,mst_257_B_l2.png
L,31690178,31690211,34,958.4,557,959.2,494.7,169,1_back,mst_257_B_l2.png
L,31690488,31690495,8,968.6,489.7,986.5,493.7,169,1_back,mst_257_B_l2.png
L,31690767,31690779,13,975.3,493.9,970.9,510.7,170,1_back,mst_626_A_foil.png
L,31691467,31691493,27,961.6,505.7,1017.4,546.4,170,1_back,mst_626_A_foil.png
L,31691722,31691742,21,1028.3,558.7,961.2,514.4,170,1_back,mst_626_A_foil.png
L,31692034,31692062,29,962.3,497.9,1020.3,575,170,1_back,mst_626_A_foil.png
L,31692225,31692249,25,1027.2,607.9,1035.2,682.4,170,1_back,mst_626_A_foil.png
L,31692448,31692486,39,1032.8,665.3,933.2,513.3,170,1_back,mst_626_A_foil.png
L,31693848,31693868,21,941.5,503.4,1009.9,533.3,171,1_back,mst_626_A_foil.png
L,31694179,31694220,42,1000.1,529.2,1001.9,566.5,171,1_back,mst_626_A_foil.png
L,31694383,31694427,45,1001.7,578.2,1013.9,651.3,171,1_back,mst_626_A_foil.png
L,31694603,31694623,21,1012.5,672.6,964.3,683.6,171,1_back,mst_626_A_foil.png
